"iksis"	"letters"	"words"	"closest"	"accuracy"	"distance"	"propCorrect"	"suppression"	"subject"	"VoiceCondition"	"ChunkCondition"	"LetterPosition"	"LetterType"
"210"	536	"s"	"speed"	"speed"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"211"	264	"p"	"speed"	"speed"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"212"	272	"e"	"speed"	"speed"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"213"	144	"e"	"speed"	"speed"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"214"	328	"d"	"speed"	"speed"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"215"	440	" "	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"216"	296	"a"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"217"	152	"n"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"218"	168	"d"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"219"	400	" "	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"220"	592	"t"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"221"	136	"h"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"222"	200	"e"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"223"	488	" "	"ability"	"ability"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"224"	448	"a"	"ability"	"ability"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"225"	312	"b"	"ability"	"ability"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"226"	264	"i"	"ability"	"ability"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"227"	528	"l"	"ability"	"ability"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"228"	304	"i"	"ability"	"ability"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"229"	624	"t"	"ability"	"ability"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"230"	168	"y"	"ability"	"ability"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	7	"Middle"
"231"	960	" "	"to"	"to"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"232"	456	"t"	"to"	"to"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"233"	176	"o"	"to"	"to"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"234"	152	" "	"clear"	"clear"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"235"	192	"c"	"clear"	"clear"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"236"	616	"l"	"clear"	"clear"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"237"	280	"e"	"clear"	"clear"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"238"	208	"a"	"clear"	"clear"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"239"	200	"r"	"clear"	"clear"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"240"	752	" "	"a"	"a"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"241"	472	"a"	"a"	"a"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"242"	264	" "	"variety"	"variety"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"243"	456	"v"	"variety"	"variety"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"244"	696	"a"	"variety"	"variety"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"245"	288	"r"	"variety"	"variety"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"246"	296	"i"	"variety"	"variety"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"247"	624	"e"	"variety"	"variety"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"248"	224	"t"	"variety"	"variety"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"249"	168	"y"	"variety"	"variety"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	7	"Middle"
"250"	576	" "	"of"	"of"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"251"	760	"o"	"of"	"of"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"252"	216	"f"	"of"	"of"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"253"	248	" "	"jumps,"	"jumps,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"254"	224	"j"	"jumps,"	"jumps,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"255"	168	"u"	"jumps,"	"jumps,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"256"	216	"m"	"jumps,"	"jumps,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"257"	696	"p"	"jumps,"	"jumps,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"258"	200	"s"	"jumps,"	"jumps,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"259"	568	","	"jumps,"	"jumps,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"260"	176	" "	"weave"	"weave"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"261"	1744	"w"	"weave"	"weave"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"262"	680	"e"	"weave"	"weave"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"263"	296	"a"	"weave"	"weave"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"264"	184	"v"	"weave"	"weave"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"265"	152	"e"	"weave"	"weave"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"266"	656	" "	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"267"	504	"t"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"268"	144	"h"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"269"	200	"r"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"270"	800	"o"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"271"	240	"u"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"272"	1152	"g"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"273"	184	"h"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	7	"Middle"
"274"	1328	" "	"poles,"	"poles,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"275"	744	"p"	"poles,"	"poles,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"276"	200	"o"	"poles,"	"poles,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"277"	160	"l"	"poles,"	"poles,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"278"	160	"e"	"poles,"	"poles,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"279"	184	"s"	"poles,"	"poles,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"280"	344	","	"poles,"	"poles,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"281"	536	" "	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"282"	488	"a"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"283"	120	"n"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"284"	112	"d"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"285"	128	" "	"go"	"go"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"286"	296	"g"	"go"	"go"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"287"	176	"o"	"go"	"go"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"288"	240	" "	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"289"	440	"t"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"290"	240	"h"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"291"	416	"r"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"292"	256	"o"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"293"	576	"u"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"294"	288	"g"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"295"	120	"h"	"through"	"through"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	7	"Middle"
"296"	712	" "	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"297"	328	"t"	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"298"	184	"u"	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"299"	472	"n"	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"300"	152	"n"	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"301"	168	"e"	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"302"	1152	"l"	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"303"	176	"s"	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	7	"Middle"
"304"	160	"."	"tunnels."	"tunnels."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	8	"Middle"
"305"	192	" "	"If"	"If"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"306"	856	"I"	"If"	"If"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"307"	408	"f"	"If"	"If"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"308"	344	" "	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"309"	600	"t"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"310"	136	"h"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"311"	152	"e"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"312"	216	" "	"Border"	"Border"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"313"	328	"B"	"Border"	"Border"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"314"	800	"o"	"Border"	"Border"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"315"	296	"r"	"Border"	"Border"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"316"	528	"d"	"Border"	"Border"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"317"	184	"e"	"Border"	"Border"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"318"	160	"r"	"Border"	"Border"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"319"	320	" "	"Collie"	"Collie"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"320"	496	"C"	"Collie"	"Collie"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"321"	296	"o"	"Collie"	"Collie"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"322"	200	"l"	"Collie"	"Collie"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"323"	144	"l"	"Collie"	"Collie"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"324"	200	"i"	"Collie"	"Collie"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"325"	136	"e"	"Collie"	"Collie"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"326"	1144	" "	"has"	"has"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"327"	296	"h"	"has"	"has"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"328"	120	"a"	"has"	"has"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"329"	184	"s"	"has"	"has"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"330"	920	" "	"a"	"a"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"331"	248	"a"	"a"	"a"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"332"	512	" "	"fault"	"fault"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"333"	376	"f"	"fault"	"fault"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"334"	296	"a"	"fault"	"fault"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"335"	232	"u"	"fault"	"fault"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"336"	248	"l"	"fault"	"fault"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"337"	224	"t"	"fault"	"fault"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"338"	656	" "	"in"	"in"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"339"	440	"i"	"in"	"in"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"340"	184	"n"	"in"	"in"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"341"	168	" "	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"342"	216	"t"	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"343"	320	"h"	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"344"	208	"i"	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"345"	152	"s"	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"346"	608	" "	"sport,"	"sport,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"347"	784	"s"	"sport,"	"sport,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"348"	272	"p"	"sport,"	"sport,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"349"	224	"o"	"sport,"	"sport,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"350"	312	"r"	"sport,"	"sport,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"351"	176	"t"	"sport,"	"sport,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"352"	952	","	"sport,"	"sport,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"353"	280	" "	"it"	"it"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"354"	232	"i"	"it"	"it"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"355"	160	"t"	"it"	"it"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"356"	224	" "	"is"	"is"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"357"	360	"i"	"is"	"is"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"358"	160	"s"	"is"	"is"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"359"	352	" "	"that"	"that"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"360"	792	"t"	"that"	"that"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"361"	176	"h"	"that"	"that"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"362"	248	"a"	"that"	"that"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"363"	120	"t"	"that"	"that"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"364"	224	" "	"it"	"it"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"365"	1048	"i"	"it"	"it"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"366"	120	"t"	"it"	"it"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"367"	224	" "	"can"	"can"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"368"	168	"c"	"can"	"can"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"369"	216	"a"	"can"	"can"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"370"	112	"n"	"can"	"can"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"371"	336	" "	"be"	"be"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"372"	488	"b"	"be"	"be"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"373"	136	"e"	"be"	"be"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"374"	264	" "	"faster"	"faster"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"375"	432	"f"	"faster"	"faster"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"376"	144	"a"	"faster"	"faster"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"377"	176	"s"	"faster"	"faster"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"378"	112	"t"	"faster"	"faster"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"379"	120	"e"	"faster"	"faster"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"380"	136	"r"	"faster"	"faster"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"381"	680	" "	"than"	"than"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"382"	312	"t"	"than"	"than"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"383"	144	"h"	"than"	"than"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"384"	176	"a"	"than"	"than"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"385"	152	"n"	"than"	"than"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"386"	352	" "	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"387"	552	"t"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"388"	112	"h"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"389"	152	"e"	"the"	"the"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"390"	176	" "	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"391"	1136	"h"	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"392"	152	"a"	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"393"	144	"n"	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"394"	192	"d"	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"395"	448	"l"	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"396"	176	"e"	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"397"	160	"r"	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	7	"Middle"
"398"	184	","	"handler,"	"handler,"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	8	"Middle"
"399"	280	" "	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"400"	1560	"a"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"401"	152	"n"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"402"	152	"d"	"and"	"and"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"403"	192	" "	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"404"	552	"t"	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"405"	152	"h"	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"406"	264	"i"	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"407"	152	"s"	"this"	"this"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"408"	680	" "	"can"	"can"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"409"	960	"c"	"can"	"can"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"410"	200	"a"	"can"	"can"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"411"	128	"n"	"can"	"can"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"412"	184	" "	"lead"	"lead"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"413"	192	"l"	"lead"	"lead"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"414"	192	"e"	"lead"	"lead"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"415"	224	"a"	"lead"	"lead"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"416"	168	"d"	"lead"	"lead"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"417"	592	" "	"to"	"to"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"418"	328	"t"	"to"	"to"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"419"	208	"o"	"to"	"to"	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"420"	240	" "	"errors."	"errors."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	0	"Space"
"421"	224	"e"	"errors."	"errors."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	1	"First"
"422"	377	"r"	"errors."	"errors."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	2	"Middle"
"423"	159	"r"	"errors."	"errors."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	3	"Middle"
"424"	272	"o"	"errors."	"errors."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	4	"Middle"
"425"	544	"r"	"errors."	"errors."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	5	"Middle"
"426"	272	"s"	"errors."	"errors."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	6	"Middle"
"427"	768	"."	"errors."	"errors."	1	0	1	"TalkLetter"	"p10c10.txt"	"Talk"	"Letter"	7	"Middle"
